[1112.0011, 76.951035;
 1037.3698, 279.50446;
 1022.4011, 402.49246;
 1007.9206, 407.24802;
 980.95099, 478.51633;
 982.12164, 519.64026;
 879.05164, 527.91577;
 878.27838, 571.6004;
 871.14966, 599.26965;
 905.19928, 615.8504;
 915.79669, 626.71045;
 867.84784, 629.36182;
 729.46515, 767.47888;
 732.53491, 833.91302;
 569.8996, 879.50824;
 483.82846, 1070.1829;
 443.47342, 1136.3889;
 478.01559, 1148.3617;
 429.88593, 1173.9218;
 425.94269, 1190.1709;
 489.44611, 1201.8365;
 476.28439, 1212.9376;
 980.26605, 432.31885;
 997.27527, 450.67719;
 1042.058, 484.50223;
 882.2002, 580.08215;
 940.70062, 584.61438;
 755.70966, 738.26172;
 724.35516, 849.2066;
 573.08075, 883.01599;
 545.07263, 977.73773;
 534.23096, 1020.252;
 485.87384, 1027.842;
 499.07706, 1065.3812;
 541.02112, 1095.0122;
 487.6163, 1131.6528;
 530.29816, 1135.1345;
 1051.4838, 270.53958;
 1096.6467, 284.8707;
 1019.4546, 400.91827;
 1092.171, 414.96146;
 1029.9084, 468.86459;
 873.41406, 522.76276;
 934.66022, 529.11133;
 993.74713, 540.96533;
 925.4162, 610.60138;
 586.78162, 933.06879;
 560.70911, 953.62616;
 619.17975, 972.2229;
 510.59488, 1048.6399;
 436.39304, 1131.0779;
 463.98398, 1196.4778]
